loanID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,is_bad
53229596,5050,5050,5050.0, 36 months,12.69,169.41,C,C2,Nurse,2 years,RENT,40000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,658xx,MO,6.75,0.0,Jan-2007,0.0,33.0,,18.0,0.0,5546,63.7,26.0,w,0
76063312,1200,1200,1200.0, 36 months,14.49,41.3,C,C4,,,MORTGAGE,61000.0,Verified,n,,,debt_consolidation,Debt consolidation,956xx,CA,18.2,0.0,Sep-2003,1.0,41.0,,16.0,0.0,7195,39.1,37.0,f,0
90375097,12000,12000,12000.0, 36 months,9.99,387.15,B,B3,Financial Advisor,3 years,OWN,95000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,770xx,TX,18.08,0.0,Feb-2002,0.0,,,11.0,0.0,26980,67.3,18.0,w,0
26460670,19000,19000,18725.0, 60 months,10.99,413.02,B,B3,United Police FCU,8 years,MORTGAGE,62000.0,Verified,n,,  Borrower added on 08/29/11 > Submitting email with other documents requested.<br/>null,debt_consolidation,Debt Consolidation,331xx,FL,21.45,0.0,Aug-2000,0.0,,,11.0,0.0,20755,51.5,21.0,f,0
67237231,20000,20000,20000.0, 60 months,15.61,482.23,D,D1,Security Specialist,2 years,MORTGAGE,88000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,368xx,AL,11.47,0.0,Sep-1993,0.0,,112.0,15.0,1.0,7614,30.7,32.0,w,0
6301825,4200,4200,4200.0, 36 months,22.9,162.37,E,E4,Registered nurse,5 years,OWN,80000.0,Verified,n,,,debt_consolidation,Debt consolidation,919xx,CA,24.07,0.0,Jan-2009,1.0,,,11.0,0.0,20362,77.4,19.0,f,0
75353982,7000,7000,6825.0, 36 months,8.94,222.41,A,A5,e5 Marketing,2 years,RENT,40000.0,Not Verified,n,," 584784 added on 12/03/09 > This loan will be used to pay off my credit card, and purchase an engagement ring.<br/><br/>I am a good candidate for this loan because I pay my bills on time, set up automatic payments from my bank account and have a full-time job working for a solid company.<br/><br/>My monthly net income is $2,662.87, to the penny as I have just received my paycheck yesterday. My monthly total monthly expenses is $1,040. (student loan $99; cable $60; car payment $374; cell phone $89; phone $50; auto insurance $198; credit card $140; gym membership $30). I also make an additional $200 payment on my auto loan. The rest goes to food, play, and savings. (Dec-02-2009)<br/><br/>This loan will enable me to consolidate my credit card and auto loan into one low monthly payment. Roughly $600-$700 (including the extra payments I make every monthly) down to $222.41  plus additional extra payments I plan to make.<br/>",debt_consolidation,Credit Card Payoff and Engagement Ring,070xx,NJ,18.42,0.0,Aug-2002,0.0,,,5.0,0.0,5416,55.3,10.0,f,0
64776512,12000,12000,12000.0, 36 months,6.49,367.74,A,A2,Senior Analyst,3 years,RENT,79000.0,Not Verified,n,,,credit_card,Credit card refinancing,941xx,CA,8.81,0.0,Aug-2007,0.0,26.0,,5.0,0.0,19901,63.8,28.0,w,0
23198691,20000,20000,20000.0, 60 months,12.29,447.83,C,C1,Materials Manager,10+ years,MORTGAGE,78000.0,Source Verified,n,,,credit_card,Credit card refinancing,605xx,IL,31.55,0.0,Apr-2006,2.0,,,7.0,0.0,6620,94.6,16.0,w,1
78227418,12000,12000,12000.0, 36 months,16.49,424.8,D,D3,Deebecon,4 years,RENT,65000.0,Source Verified,n,,,debt_consolidation,Personal Loan Application,322xx,FL,3.62,0.0,Dec-2004,1.0,46.0,,6.0,0.0,10901,90.1,12.0,f,0
47647802,4000,4000,4000.0, 36 months,13.33,135.42,C,C3,Medical Case Manager,6 years,RENT,36000.0,Source Verified,n,,,other,Other,081xx,NJ,9.93,2.0,Jun-1994,1.0,9.0,,11.0,0.0,2285,58.6,43.0,f,0
40971577,9600,9600,9600.0, 36 months,18.24,348.22,D,D5,cashier/ lead,10+ years,RENT,32000.0,Source Verified,n,,,major_purchase,Major purchase,940xx,CA,31.62,0.0,Feb-2007,0.0,,,8.0,0.0,11057,76.8,12.0,w,0
33109239,4400,4400,4400.0, 36 months,11.14,144.35,B,B2,Phoenix Enterprise N.W. LLC,1 year,MORTGAGE,90000.0,Source Verified,n,,,credit_card,Credit card refinancing,993xx,WA,12.09,0.0,Nov-1994,0.0,82.0,,7.0,0.0,7358,55.3,17.0,w,1
15855677,25000,25000,25000.0, 36 months,15.22,869.33,C,C3,DG USA Inc.,10+ years,RENT,133000.0,Verified,n,,,credit_card,consolidate,100xx,NY,5.15,0.0,Mar-1997,0.0,,,7.0,0.0,25794,60.8,9.0,w,0
93932202,6425,6425,6425.0, 36 months,14.49,221.13,C,C4,service men,7 years,MORTGAGE,25000.0,Not Verified,n,,,major_purchase,Major purchase,932xx,CA,3.6,0.0,Oct-2004,0.0,61.0,,6.0,0.0,2842,31.2,10.0,w,0
59992047,19900,19900,19900.0, 60 months,18.25,508.04,E,E1,Supervisor,10+ years,MORTGAGE,46900.0,Source Verified,n,,,debt_consolidation,Debt consolidation,562xx,MN,25.62,0.0,Jul-2005,2.0,68.0,,11.0,0.0,4480,19.9,22.0,w,1
56918259,23725,23725,23725.0, 60 months,25.99,710.2,G,G4,Federal Home Loan Bank of Chicago,4 years,RENT,62000.0,Verified,n,,,credit_card,Credit Re-Finance,608xx,IL,27.79,1.0,Nov-2005,3.0,9.0,,15.0,0.0,23128,50.5,22.0,f,0
99203833,12600,12600,12600.0, 36 months,13.99,430.58,C,C4,Server,< 1 year,RENT,35000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,175xx,PA,34.74,0.0,Aug-2008,1.0,,,26.0,0.0,13766,60.6,32.0,f,0
56099155,6000,6000,6000.0, 36 months,7.89,187.72,A,A5,"Communications, Donor & Family Partner C",1 year,RENT,40000.0,Verified,n,,,moving,Moving and relocation,083xx,NJ,25.92,0.0,May-2000,0.0,,,12.0,0.0,3233,9.2,29.0,w,0
65000611,12000,12000,11925.0, 36 months,11.67,396.69,B,B4,truck driver,< 1 year,OWN,40000.0,Not Verified,n,,,credit_card,Credit card refinancing,295xx,SC,6.6,0.0,Jan-2007,0.0,,,6.0,0.0,7404,63.8,9.0,f,1
98530549,14400,14400,14400.0, 60 months,20.99,389.49,E,E5,truck driver,1 year,MORTGAGE,58000.0,Verified,n,,,debt_consolidation,Debt consolidation,430xx,OH,25.22,3.0,Aug-1987,1.0,5.0,,9.0,0.0,9235,44.8,27.0,w,1
88002507,16450,16450,16450.0, 60 months,19.22,428.72,D,D4,fire fighter,10+ years,MORTGAGE,37000.0,Verified,n,,  Borrower added on 12/17/13 > Wanting to redo my bathroom and finish a room in my basement for a kids play room<br>,home_improvement,consolidation,427xx,KY,14.44,0.0,Oct-1994,0.0,71.0,,9.0,0.0,8283,36.3,27.0,f,0
50234545,14500,14500,14125.0, 36 months,9.88,467.06,B,B1,,,MORTGAGE,28800.0,Not Verified,n,,,major_purchase,steel building,184xx,PA,2.79,0.0,Jun-1991,3.0,,93.0,7.0,1.0,2387,11.8,20.0,f,0
86651865,19200,19200,19200.0, 36 months,8.39,605.12,A,A5,Police officer,7 years,MORTGAGE,105000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,275xx,NC,11.28,3.0,Oct-2004,0.0,8.0,,14.0,0.0,5596,29.5,34.0,w,0
97973420,4800,4800,4800.0, 36 months,14.65,165.58,C,C5,Project Manager,1 year,MORTGAGE,100000.0,Not Verified,n,,,credit_card,Credit card refinancing,370xx,TN,23.16,0.0,Jul-2005,1.0,60.0,,33.0,0.0,22399,90.0,46.0,f,0
95838882,24000,24000,24000.0, 36 months,13.53,814.8,B,B5,driver,10+ years,MORTGAGE,100000.0,Verified,n,,  Borrower added on 12/31/13 > pay off my other lending club loan and other credit cards<br>,credit_card,credit card,493xx,MI,22.18,0.0,Jan-1989,0.0,,,14.0,0.0,21617,76.7,39.0,w,0
17574981,32350,32350,32350.0, 60 months,23.28,917.18,F,F2,"Big B Sales, Inc.",10+ years,OWN,72000.0,Verified,n,,  Borrower added on 05/02/13 > We will be using this loan to add onto our house.  We are in need of an extra bedroom for our children.<br>,home_improvement,Home improvements,713xx,LA,13.62,0.0,Feb-1998,2.0,,,8.0,0.0,16751,65.4,19.0,w,0
27034449,4925,4925,4925.0, 36 months,13.05,166.07,B,B5,,3 years,RENT,55000.0,Source Verified,n,,,credit_card,car,329xx,FL,20.99,0.0,Sep-1996,1.0,45.0,,9.0,0.0,27088,77.5,24.0,w,1
59974675,25000,25000,25000.0, 60 months,14.99,594.62,C,C5,Projects manager,< 1 year,MORTGAGE,216000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,775xx,TX,14.88,0.0,May-2003,1.0,,,21.0,0.0,37773,51.9,40.0,w,1
82558031,20000,20000,20000.0, 36 months,17.57,718.75,D,D4,Vice President,3 years,MORTGAGE,185000.0,Verified,n,,,debt_consolidation,Debt consolidation,112xx,NY,37.42,2.0,Jan-1988,3.0,,16.0,13.0,2.0,48214,92.0,27.0,f,0
54083445,10500,10500,10500.0, 60 months,25.57,311.71,F,F5,Platinum Liaison,7 years,RENT,44344.0,Source Verified,n,,,debt_consolidation,Debt consolidation,606xx,IL,10.58,0.0,Dec-2007,2.0,,,8.0,0.0,4122,48.5,10.0,w,1
95136616,20700,20700,20700.0, 60 months,16.55,509.46,D,D2,Aircraft Tecnnician/Painter,2 years,MORTGAGE,45000.0,Not Verified,n,,,credit_card,Credit card refinancing,279xx,NC,26.72,0.0,Feb-2004,0.0,,,11.0,0.0,21747,70.2,20.0,w,0
2237893,16500,16500,16500.0, 60 months,13.35,378.39,C,C2,Staff Designer,7 years,RENT,52000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,770xx,TX,28.58,1.0,Dec-2005,0.0,16.0,,8.0,0.0,20361,70.0,18.0,w,0
82095268,10000,10000,10000.0, 60 months,16.29,244.73,D,D2,Transportation Supervisor,10+ years,MORTGAGE,87500.0,Not Verified,n,,,debt_consolidation,Debt consolidation,240xx,VA,16.28,0.0,May-1998,0.0,68.0,62.0,11.0,1.0,11826,79.9,39.0,f,1
78153097,6000,6000,6000.0, 36 months,6.89,184.97,A,A3,owner,10+ years,MORTGAGE,40000.0,Source Verified,n,,,home_improvement,Home improvement,284xx,NC,33.09,0.0,Jun-1999,1.0,,,16.0,0.0,20501,53.8,17.0,w,0
87783098,10000,10000,10000.0, 60 months,18.25,255.3,E,E1,,,MORTGAGE,43000.0,Verified,n,,,debt_consolidation,Debt consolidation,341xx,FL,22.94,0.0,Dec-1984,1.0,41.0,,10.0,0.0,6156,66.2,13.0,w,0
9834335,14200,14200,14100.0, 36 months,8.39,447.54,A,A5,Manager,2 years,OWN,58000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,806xx,CO,12.25,1.0,May-1995,0.0,23.0,,5.0,0.0,6618,87.1,15.0,f,0
65737769,4800,4800,4725.0, 36 months,16.55,170.07,D,D2,Sales Manager,< 1 year,MORTGAGE,84000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,385xx,TN,16.13,1.0,Jun-2003,0.0,1.0,,7.0,0.0,7015,34.7,24.0,f,0
88265081,10000,10000,10000.0, 36 months,11.99,332.1,B,B3,Sergeant ,2 years,MORTGAGE,115000.0,Verified,n,,,credit_card,Consolidation,029xx,RI,14.36,0.0,Jan-2000,3.0,49.0,,14.0,0.0,10756,47.6,21.0,f,0
12641223,15000,15000,15000.0, 60 months,13.67,346.47,C,C4,CAD Drafter,1 year,MORTGAGE,57000.0,Not Verified,n,,,credit_card,Credit card refinancing,327xx,FL,10.06,0.0,Feb-2005,1.0,74.0,63.0,10.0,1.0,12766,78.8,13.0,w,1
19083189,25000,25000,25000.0, 36 months,12.99,842.23,B,B5,Teacher,10+ years,MORTGAGE,104000.0,Verified,n,,  Borrower added on 03/04/14 > to pay off my credit cards<br>,debt_consolidation,Debt consolidation,945xx,CA,15.45,4.0,Jun-1988,0.0,10.0,,8.0,0.0,3229,21.0,33.0,f,0
16064463,15000,15000,15000.0, 36 months,10.99,491.01,B,B4,Accountant,4 years,MORTGAGE,68500.0,Verified,n,,,credit_card,Credit card refinancing,760xx,TX,18.57,1.0,Jul-2011,0.0,11.0,,9.0,0.0,15110,59.5,13.0,f,0
85663242,10000,10000,10000.0, 60 months,14.99,237.85,C,C5,HEARING AID TECH,10+ years,RENT,28540.0,Source Verified,n,,,debt_consolidation,Debt consolidation,769xx,TX,25.11,0.0,Feb-1996,0.0,,68.0,18.0,1.0,15343,53.3,42.0,w,1
23278659,35000,35000,35000.0, 36 months,14.3,1201.33,C,C1,Director,10+ years,RENT,400000.0,Verified,n,,,other,business reply mail,113xx,NY,5.89,0.0,Jan-1994,0.0,44.0,,23.0,0.0,21019,35.7,34.0,f,0
63176708,15000,15000,14975.0, 36 months,6.62,460.56,A,A2,"Praxair, Inc.",2 years,RENT,90500.0,Source Verified,n,,"  Borrower added on 05/01/12 > I plan to use this loan to partially fund the house purchase. The total cost of the house is 70,000$. I have a very stable job and low monthly expenses (about 1500$ including the rent that I pay currently). I have a very good credit rating, no credit card debt and have never defaulted on any loan.<br>",house,Home loan (only about 20% of total price,141xx,NY,4.27,0.0,Jan-2006,0.0,,,5.0,0.0,50,0.2,7.0,f,0
28406912,3000,3000,3000.0, 60 months,10.99,65.22,B,B3,Del Mar Carpet One,6 years,MORTGAGE,50000.0,Not Verified,n,,,car,Shadow loan,811xx,CO,2.83,1.0,Apr-1999,1.0,23.0,,6.0,0.0,2892,19.2,23.0,f,0
77432529,25000,25000,25000.0, 36 months,7.89,782.15,A,A5,Director Community Outreach,< 1 year,RENT,160000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,750xx,TX,7.94,2.0,Dec-1994,0.0,11.0,,6.0,0.0,17200,84.7,15.0,w,0
12833816,2500,2500,2500.0, 36 months,14.09,85.56,B,B5,U.S. Army,10+ years,MORTGAGE,72000.0,Source Verified,n,,  Borrower added on 11/12/12 > I will use this loan to buy a new floor for my house.  I have good credit and am reliable. Thanks in advance!!!<br>,home_improvement,Home Improvement (New Floor),809xx,CO,20.2,1.0,Mar-1997,2.0,23.0,,9.0,0.0,6275,41.6,39.0,f,0
98091810,35000,35000,35000.0, 60 months,15.99,850.95,D,D2,trade finance,8 years,OWN,80000.0,Verified,n,,,debt_consolidation,Debt consolidation,114xx,NY,11.16,2.0,Aug-1981,0.0,17.0,,15.0,0.0,24399,50.5,49.0,w,0
87464296,2100,2100,2100.0, 36 months,14.49,72.28,C,C4,access representative,7 years,RENT,44000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,105xx,NY,14.23,0.0,Oct-1995,5.0,,,5.0,0.0,2133,92.7,12.0,w,0
53797192,15000,15000,15000.0, 60 months,18.84,387.79,E,E2,SR. Mechanical Claim Specialist,10+ years,RENT,59269.0,Verified,n,,,debt_consolidation,Debt consolidation,600xx,IL,9.88,0.0,Apr-1999,0.0,78.0,79.0,20.0,1.0,6222,33.6,27.0,w,0
92412009,8400,8400,8400.0, 36 months,7.29,260.49,A,A4,Goodyear Tire& Rubber Co,8 years,MORTGAGE,63000.0,Verified,n,,  Borrower added on 02/19/11 > Applied for loan to pay off credit card at a lower rate and to pay taxes due to avoid instrest and penalities i would have to pay had i made payment arrangements with the irs.<br/>,debt_consolidation,personal,735xx,OK,8.13,0.0,Nov-2000,0.0,,,9.0,0.0,6151,24.4,46.0,f,0
5111252,17000,17000,17000.0, 36 months,5.32,511.96,A,A1,Youth Ministry Director,3 years,MORTGAGE,66400.0,Not Verified,n,,,credit_card,Credit card refinancing,447xx,OH,25.59,0.0,Aug-2001,0.0,58.0,,16.0,0.0,12848,47.4,39.0,w,0
29959566,12600,12600,12600.0, 60 months,17.57,317.02,D,D4,social worker,3 years,MORTGAGE,50000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,010xx,MA,32.5,2.0,Dec-1999,1.0,3.0,,15.0,0.0,12305,94.7,25.0,f,0
14590245,20975,20975,20950.0, 60 months,25.83,625.9,G,G2,Executive Manager,10+ years,MORTGAGE,46800.0,Source Verified,n,,,debt_consolidation,Debt consolidation,379xx,TN,30.15,0.0,May-1999,2.0,,,11.0,0.0,15514,67.2,22.0,f,0
72956590,15000,15000,15000.0, 36 months,9.76,482.32,B,B3,Office manager,2 years,RENT,50000.0,Verified,n,,,credit_card,Credit card refinancing,330xx,FL,33.98,0.0,Sep-2007,0.0,,,11.0,0.0,16683,60.9,31.0,w,0
16430278,35000,35000,35000.0, 60 months,16.55,861.4,D,D2,manager,4 years,RENT,95000.0,Source Verified,n,,,home_improvement,Home improvement,208xx,MD,22.08,0.0,Apr-2001,0.0,42.0,70.0,13.0,2.0,9952,49.0,44.0,f,0
87854108,10000,10000,10000.0, 36 months,6.49,306.45,A,A2,Environmental Engineer,1 year,MORTGAGE,98500.0,Not Verified,n,,,credit_card,Credit card refinancing,325xx,FL,16.62,0.0,Feb-1991,0.0,,,9.0,0.0,10836,13.0,27.0,f,0
74356320,12000,12000,12000.0, 36 months,7.89,375.43,A,A5,Manager,1 year,RENT,35000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,232xx,VA,19.44,0.0,Dec-1986,0.0,64.0,,12.0,0.0,9460,35.3,35.0,w,0
89707255,12000,12000,12000.0, 60 months,12.69,271.14,C,C2,Admin Services Coord III,10+ years,RENT,58000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,056xx,VT,38.24,0.0,Dec-2002,0.0,,,20.0,0.0,27096,75.3,41.0,w,1
80264570,24000,24000,24000.0, 36 months,6.03,730.46,A,A1,Managing PArtner,10+ years,OWN,98000.0,Verified,n,,  Borrower added on 02/25/14 > I am going to consolidate credit card debt<br>,credit_card,Credit card refinancing,201xx,VA,19.65,0.0,Apr-2001,0.0,,,11.0,0.0,31180,53.3,20.0,w,0
78395251,15000,15000,15000.0, 36 months,9.99,483.94,B,B3,owner,3 years,RENT,75000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,770xx,TX,5.71,0.0,Dec-2011,1.0,,,10.0,0.0,9779,42.0,11.0,w,1
49225479,20000,20000,20000.0, 36 months,14.33,686.77,C,C1,Staples,3 years,MORTGAGE,61700.0,Verified,n,,,debt_consolidation,Consolidation,750xx,TX,27.95,1.0,Feb-2004,4.0,18.0,117.0,8.0,1.0,8600,50.9,50.0,f,0
59432582,35000,35000,35000.0, 60 months,17.57,880.61,D,D4,President,6 years,RENT,193000.0,Verified,n,,,debt_consolidation,Debt consolidation,940xx,CA,12.02,0.0,Oct-1993,0.0,74.0,,22.0,0.0,16655,90.0,36.0,w,1
37239952,5000,5000,5000.0, 36 months,15.59,174.78,D,D1,,,MORTGAGE,76000.0,Verified,n,,,other,Other,919xx,CA,24.93,1.0,Nov-1993,0.0,13.0,,8.0,0.0,124388,80.6,10.0,f,0
32435458,35000,35000,35000.0, 36 months,13.98,1195.88,C,C3,Regional Portfolio Manager,6 years,MORTGAGE,110000.0,Verified,n,,,debt_consolidation,Debt consolidation,300xx,GA,14.16,2.0,Jun-2004,0.0,7.0,,9.0,0.0,38838,67.9,23.0,w,0
31686613,15000,15000,15000.0, 36 months,6.39,458.99,A,A2,Operations Manager ,< 1 year,OWN,60000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,752xx,TX,23.06,0.0,Apr-2001,0.0,,,18.0,0.0,5549,25.7,28.0,w,0
76959782,6400,6400,6362.420687748611, 36 months,13.48,217.13,C,C3,aramark uniforms services,4 years,OWN,58000.0,Not Verified,n,,  Borrower added on 05/20/10 > Thank you!<br/>,vacation,Debts,914xx,CA,8.11,2.0,Nov-1999,1.0,8.0,,4.0,0.0,1455,62.3,19.0,f,0
51968764,31000,31000,31000.0, 60 months,12.39,695.71,C,C1,Principal Sales Consultant,10+ years,MORTGAGE,210000.0,Verified,n,,,debt_consolidation,Debt consolidation,085xx,NJ,14.45,0.0,Jul-1993,0.0,31.0,,15.0,0.0,29061,71.8,31.0,f,0
56986026,21400,21400,21375.0, 36 months,14.65,738.18,C,C5,,,RENT,51000.0,Verified,n,,,debt_consolidation,Debt consolidation,981xx,WA,17.63,0.0,Oct-1971,1.0,31.0,,12.0,0.0,16246,69.7,35.0,w,0
37420313,8000,8000,8000.0, 36 months,8.18,251.36,B,B1,Flight Service Specialist ,9 years,RENT,89000.0,Source Verified,n,,,credit_card,Credit card refinancing,761xx,TX,12.26,1.0,Sep-2003,0.0,6.0,,13.0,0.0,8061,79.0,47.0,w,0
80212595,11100,11100,11100.0, 36 months,12.12,369.32,B,B3,Lonely Road INC,1 year,RENT,32000.0,Verified,n,,,credit_card,Credit card refinancing,480xx,MI,28.31,0.0,Jul-2000,0.0,,,16.0,0.0,20458,80.5,23.0,f,0
88441293,11575,11575,11575.0, 36 months,18.55,421.67,E,E2,machinist,10+ years,MORTGAGE,120000.0,Verified,n,,,other,Other,983xx,WA,9.82,0.0,Oct-2001,1.0,30.0,69.0,8.0,1.0,6910,71.2,14.0,w,0
35976409,24000,24000,24000.0, 36 months,8.18,754.07,B,B1,Manager,10+ years,MORTGAGE,123000.0,Verified,n,,,debt_consolidation,Debt consolidation,774xx,TX,11.9,2.0,May-1993,0.0,8.0,,22.0,0.0,35730,44.0,37.0,w,0
35178265,16000,16000,16000.0, 36 months,17.77,576.6,D,D1,valley hospital,9 years,MORTGAGE,68640.0,Not Verified,n,,  Borrower added on 06/13/13 > I want to consolidate my credit cards and know it will be paid off in 3years.<br>Then my debt will be very low and my credit will be a lot better.<br>,debt_consolidation,all in one loan,992xx,WA,15.82,0.0,Oct-1993,0.0,59.0,,13.0,0.0,16195,73.3,32.0,f,0
42789547,10800,10800,10800.0, 60 months,13.99,251.25,C,C4,Permit Technician ,1 year,RENT,64000.0,Source Verified,n,,,other,Other,972xx,OR,8.21,0.0,Oct-1995,0.0,,56.0,5.0,1.0,234,4.3,33.0,w,0
50306964,7000,7000,7000.0, 36 months,13.11,236.23,B,B4,Creation TechnologyINC,10+ years,MORTGAGE,58000.0,Verified,n,,,debt_consolidation,debt consolidation,750xx,TX,22.2,0.0,Dec-2001,2.0,,,9.0,0.0,4000,53.3,22.0,w,0
39125416,15400,15400,15400.0, 36 months,12.29,513.64,C,C1,Medical Evaluation Assistant,4 years,RENT,58000.0,Source Verified,n,,,debt_consolidation,Debt consolidation,941xx,CA,12.25,1.0,Nov-1996,2.0,11.0,38.0,12.0,1.0,7137,51.0,30.0,w,0
91204259,15000,15000,15000.0, 36 months,12.29,500.3,C,C1,Software Engineer,10+ years,MORTGAGE,120000.0,Verified,n,,,debt_consolidation,Debt consolidation,750xx,TX,8.14,1.0,Oct-1999,2.0,18.0,,4.0,0.0,14546,92.1,26.0,w,0
91634163,7200,7200,7200.0, 36 months,14.09,246.4,B,B5,Microvention,3 years,RENT,40000.0,Verified,n,,"  Borrower added on 10/02/12 > I am starting an online business with my father. He has all the knowledge of the industry from working 15 years in the field and has an exclusive distributorship for a product to sell in the U.S. We are working together to achieve something big and need some seed money to get us started.<br><br>  Borrower added on 10/03/12 > The purpose of our business is to make people happy by helping them achieve optimal health and wellness. This seed money will be used to educate, promote, and support health using natural products that have a solid track record and are truly effective. I have a big vision and I am all-in.<br>",small_business,Business Seed Money,926xx,CA,10.89,0.0,Nov-2006,1.0,,,9.0,0.0,2534,49.7,15.0,w,0
86154301,23750,23750,23700.0, 60 months,10.64,512.13,B,B2,"UPENN, Scheie Eye Institute",10+ years,MORTGAGE,68000.0,Verified,n,,,home_improvement,Home improvement,080xx,NJ,14.49,0.0,Apr-2002,0.0,,,6.0,0.0,12924,49.5,23.0,f,0
44725776,5000,5000,5000.0, 36 months,7.89,156.43,A,A5,,,MORTGAGE,49850.0,Verified,n,,,medical,Medical expenses,087xx,NJ,23.35,1.0,Apr-2002,0.0,23.0,,13.0,0.0,6776,15.4,15.0,w,0
46404961,3000,3000,2750.0, 36 months,10.65,97.72,B,B2,Baptist Health of South Florida,9 years,MORTGAGE,67000.0,Source Verified,n,,,wedding,Wedding,333xx,FL,20.6,0.0,Jun-2000,0.0,56.0,,19.0,0.0,15980,38.2,32.0,f,0
13292749,10050,10050,10050.0, 60 months,17.27,251.23,D,D3,U.S. Army,10+ years,MORTGAGE,74143.68,Source Verified,n,,,home_improvement,Home Improvement Loan,664xx,KS,17.54,0.0,Apr-2004,1.0,,,10.0,0.0,15820,89.9,16.0,f,1
33212888,20000,20000,20000.0, 60 months,20.99,540.96,E,E4,Quality Control Manager,10+ years,RENT,68000.0,Source Verified,n,,,credit_card,Credit card refinancing,967xx,HI,14.54,0.0,Sep-2010,1.0,,,13.0,0.0,13878,71.2,16.0,w,0
75035982,24250,24250,23620.49802657788, 36 months,15.33,844.59,D,D3,SVB Financial Group,10+ years,MORTGAGE,98000.0,Not Verified,n,,"  Borrower added on 02/04/10 > This loan is to reduce our Interest rate on our revolving credit card debt. We are looking to pay-off existing credit card debt within 18 months, and the consolidated payment and interest rate would help to facilitate that goal. The over-reaching goal is to lower our Debt/Income ratio so we can purchase a single-family home. Currently we own a 2-Bedroom townhome which we purchased in March of 2006 and have paid as agreed on the loan.<br/>",debt_consolidation,Consolidated of Credit Card Debt,945xx,CA,19.0,1.0,Jun-1995,2.0,21.0,,10.0,0.0,14206,55.9,15.0,f,0
94972698,27500,27500,27500.0, 60 months,13.33,630.37,C,C3,Sales Rep,1 year,RENT,80000.0,Not Verified,n,,,debt_consolidation,Debt consolidation,606xx,IL,17.04,0.0,Sep-1999,0.0,,,7.0,0.0,10315,50.3,16.0,w,0
